layer,head,spearman_cv
22,13,0.37907034158706665
21,9,0.3789771497249603
26,24,0.3786218762397766
28,13,0.37758520245552063
23,14,0.3748711347579956
13,32,0.3747138977050781
29,18,0.3742828965187073
11,17,0.3741140067577362
10,7,0.37240171432495117
17,19,0.372331827878952
17,8,0.37119609117507935
23,9,0.37068358063697815
10,2,0.37055546045303345
31,18,0.3691460192203522
29,29,0.3688780963420868
11,27,0.3684762418270111
7,22,0.36821413040161133
11,13,0.3672298491001129
26,32,0.36640283465385437
32,31,0.36565732955932617
32,1,0.3651098608970642
31,3,0.36477789282798767
10,1,0.3642711937427521
14,30,0.36418965458869934
29,21,0.36367130279541016
26,21,0.3634965717792511
17,21,0.36055538058280945
28,27,0.3604796826839447
21,23,0.3599671423435211
28,32,0.35844123363494873
10,8,0.3574802279472351
22,26,0.3555757403373718
14,5,0.3555000424385071
17,6,0.35467883944511414
9,16,0.3546264171600342
25,11,0.35343828797340393
14,7,0.3527626693248749
21,27,0.3497283160686493
19,17,0.34840038418769836
28,1,0.34578534960746765
14,13,0.3457387685775757
21,1,0.3450981080532074
32,16,0.34392744302749634
29,32,0.34379351139068604
14,32,0.34213361144065857
15,20,0.3413240611553192
27,4,0.33988550305366516
25,10,0.33951276540756226
24,15,0.3387381434440613
29,8,0.3369443118572235
20,7,0.33678704500198364
9,5,0.3366239666938782
20,2,0.33639684319496155
27,30,0.3362046480178833
10,21,0.3361755311489105
9,13,0.336105614900589
6,28,0.3353659510612488
28,25,0.3350864052772522
7,23,0.33328673243522644
25,7,0.3317200541496277
20,19,0.3304678499698639
20,17,0.32990291714668274
20,8,0.3290409445762634
25,16,0.3278003931045532
27,1,0.3272005021572113
25,14,0.3260997533798218
25,8,0.3259716033935547
27,6,0.32512128353118896
30,12,0.3247019350528717
9,23,0.3242360055446625
22,16,0.3241078853607178
31,2,0.3237933814525604
26,28,0.322587788105011
21,28,0.32251206040382385
22,19,0.3216908574104309
28,26,0.31961163878440857
32,7,0.3194718658924103
16,21,0.3189709782600403
