layer,head,spearman_cv
4,27,0.0917496383190155
7,15,0.0915108397603035
1,2,0.09096919000148773
26,12,0.09082358330488205
8,6,0.09042753279209137
21,1,0.08935586363077164
25,32,0.08907047659158707
4,25,0.08870936930179596
3,27,0.08826090395450592
6,2,0.08823760598897934
21,16,0.0875503420829773
4,29,0.08709022402763367
1,6,0.08650197833776474
20,18,0.08496437221765518
4,11,0.08423051238059998
22,18,0.08339764177799225
2,10,0.08292005211114883
11,3,0.08281521499156952
18,20,0.08276861906051636
6,6,0.08243663609027863
15,6,0.08043891936540604
15,8,0.0802292451262474
20,9,0.07993220537900925
5,2,0.07774227857589722
23,12,0.07734623551368713
21,7,0.07658325135707855
5,18,0.07643182575702667
23,30,0.07628621906042099
23,5,0.07619302719831467
1,24,0.07568631321191788
4,16,0.07556400448083878
8,5,0.07435838133096695
2,12,0.07409629225730896
21,19,0.0739215612411499
11,2,0.0731818825006485
23,31,0.0709570124745369
6,17,0.07063085585832596
5,10,0.07047359645366669
6,3,0.06969897449016571
20,5,0.06920973211526871
5,31,0.06855159252882004
7,24,0.06830114871263504
20,19,0.067864328622818
3,1,0.06759058684110641
3,17,0.06750322878360748
6,10,0.06742168217897415
2,18,0.06729355454444885
2,15,0.0660005658864975
16,15,0.06531912833452225
14,13,0.06449790298938751
4,8,0.0637756958603859
6,24,0.0637698695063591
32,7,0.06316997110843658
3,11,0.062401168048381805
3,25,0.06217402219772339
4,13,0.062069185078144073
1,29,0.060950927436351776
21,11,0.060467515140771866
21,6,0.060333557426929474
11,4,0.05796308070421219
27,14,0.056297339498996735
24,16,0.0553479865193367
5,13,0.054660722613334656
8,25,0.054264672100543976
14,15,0.05413653701543808
7,1,0.05222035571932793
32,17,0.05204562842845917
23,28,0.05145155265927315
1,3,0.05103803053498268
6,9,0.05075846612453461
5,9,0.049634382128715515
31,1,0.049273278564214706
27,6,0.0491567924618721
20,10,0.04839381203055382
24,32,0.04810842499136925
4,12,0.04676884412765503
4,31,0.04588938131928444
1,25,0.04539431631565094
32,19,0.044631339609622955
5,3,0.04260449483990669
24,29,0.040321383625268936
21,5,0.039220597594976425
2,19,0.03792760893702507
4,5,0.03789848834276199
1,26,0.037397600710392
4,14,0.03733353689312935
23,11,0.03619780391454697
22,6,0.03612208738923073
16,16,0.0359124131500721
4,24,0.03475338593125343
4,3,0.03415348753333092
1,13,0.03375161439180374
5,20,0.033623479306697845
1,16,0.03148014843463898
31,9,0.03118893690407276
2,3,0.02970374934375286
1,1,0.029534844681620598
25,7,0.02860296331346035
22,2,0.0277351476252079
1,28,0.02533555030822754
7,2,0.0248870812356472
8,28,0.024857960641384125
22,1,0.024799717590212822
31,7,0.024747299030423164
3,26,0.024572571739554405
1,20,0.024124102666974068
27,7,0.02376299910247326
5,22,0.023745525628328323
5,14,0.021468238905072212
19,3,0.021258564665913582
1,23,0.02050723508000374
5,17,0.02032085880637169
21,13,0.01984909363090992
2,1,0.019598649814724922
1,10,0.019482165575027466
3,9,0.019435569643974304
5,23,0.018899738788604736
5,30,0.01831148751080036
4,32,0.01573716290295124
1,15,0.015603204257786274
13,16,0.013826804235577583
8,8,0.01318031083792448
8,27,0.012813381850719452
4,30,0.012539641000330448
1,9,0.011986336670815945
1,14,0.010920495726168156
19,1,0.010058504529297352
3,4,0.008858705870807171
1,22,0.008794639259576797
3,2,0.007740447297692299
1,31,0.006517352070659399
5,15,0.004164349287748337
23,7,0.003750826232135296
17,22,0.0021724505349993706
23,32,0.0015084844781085849
11,15,0.0012871624203398824
2,26,0.0006115477881394327
5,16,-0.0016773882089182734
2,5,-0.0018812373746186495
6,11,-0.0039197299629449844
3,10,-0.0061329505406320095
3,28,-0.007379343267530203
5,32,-0.007612313609570265
22,3,-0.007810338865965605
4,7,-0.009365417063236237
21,17,-0.010169166140258312
21,31,-0.010268177837133408
29,27,-0.010303123854100704
26,6,-0.01218436099588871
27,10,-0.013984058983623981
7,4,-0.017158282920718193
3,21,-0.01967436447739601
4,2,-0.022959250956773758
3,3,-0.024327952414751053
20,8,-0.024351250380277634
3,22,-0.024933675304055214
4,6,-0.026401391252875328
20,12,-0.026605241000652313
1,12,-0.0273041520267725
7,6,-0.029727045446634293
11,16,-0.031753890216350555
2,9,-0.03334973752498627
5,29,-0.033413805067539215
18,17,-0.03370501846075058
4,1,-0.03413018956780434
30,24,-0.037549033761024475
5,12,-0.038416847586631775
2,11,-0.04216185212135315
2,2,-0.04516717046499252
5,25,-0.04778226464986801
5,27,-0.05154474079608917
3,14,-0.053076520562171936
5,6,-0.05323377624154091
2,8,-0.05390939116477966
2,14,-0.055738210678100586
21,10,-0.05648954212665558
3,7,-0.056792404502630234
2,28,-0.062424466013908386
24,15,-0.06254677474498749
3,13,-0.06383393704891205
5,4,-0.07036294043064117
3,16,-0.07061920315027237
2,25,-0.07312364131212234
2,24,-0.07382255047559738
21,12,-0.07420112937688828
5,26,-0.07658325135707855
5,7,-0.08033408224582672
2,22,-0.08323456346988678
24,30,-0.08532547205686569
2,6,-0.090147964656353
1,4,-0.0907653346657753
3,23,-0.09180787950754166
2,27,-0.09840676933526993
3,24,-0.0995483249425888
3,12,-0.10481346398591995
2,20,-0.10502896457910538
5,28,-0.11337513476610184
5,8,-0.11493603140115738
22,9,-0.11915279924869537
3,15,-0.1292695552110672
3,5,-0.1327349841594696
5,5,-0.1577618569135666
2,7,-0.16942785680294037
3,8,-0.24494527280330658
3,6,-0.29837706685066223
